sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
176;4294976.1859999998;23.032782693465304;1300;3.6030000000000002;0.153;1.4419999999999999;0.13300000000000003;39236946;525405
177;4294976.2369999997;22.982564633960113;1300;3.6030000000000002;0.153;1.4419999999999999;0.14700000000000002;39384311;494705
178;4294976.2869999995;31.00355365978362;1300;3.6030000000000002;0.153;1.4419999999999999;0.14899999999999999;49271161;522757
179;4294976.3370000003;27.089814467604935;1300;3.6030000000000002;0.153;1.4419999999999999;0.14200000000000004;45442526;535650
180;4294976.3870000001;22.479586255116203;1300;3.6030000000000002;0.153;1.4419999999999999;0.14300000000000002;38712134;521827
181;4294976.4380000001;26.327461617522307;1300;3.6030000000000002;0.153;1.4419999999999999;0.23100000000000004;70537968;481994
182;4294976.4879999999;34.152936575506999;1300;3.6030000000000002;0.153;1.4419999999999999;0.044999999999999998;20050366;497372
183;4294976.5379999997;35.817752980403903;1300;3.651125;0.153;1.4419999999999999;0.14000000000000001;56818457;490821
184;4294976.5880000005;35.584458411494566;1300;3.6800000000000002;0.153;1.4419999999999999;0.13800000000000001;56184063;507163
185;4294976.6390000004;35.88404837273773;1300;3.6800000000000002;0.153;1.4419999999999999;0.14299999999999999;56977289;504601
186;4294976.6890000002;36.158291313492903;1300;3.6800000000000002;0.153;1.4419999999999999;0.14500000000000002;57260433;483097
187;4294976.7390000001;35.87740845128404;1300;3.6800000000000002;0.153;1.4419999999999999;0.14600000000000002;53082043;464661
188;4294976.7889999999;32.737052780880575;1300;3.6800000000000002;0.153;1.4419999999999999;0.14600000000000002;48524489;488332
189;4294976.8399999999;24.841269269515024;1300;3.6800000000000002;0.153;1.4419999999999999;0.14500000000000002;41147671;523787
190;4294976.8899999997;34.968483551858661;1300;3.6800000000000002;0.153;1.4419999999999999;0.13700000000000004;52572929;482533
191;4294976.9400000004;32.212903383617927;1300;3.6800000000000002;0.153;1.4419999999999999;0.13900000000000001;51352637;500498
192;4294976.9910000004;24.31397384464081;1300;3.6579999999999999;0.153;1.4419999999999999;0.15100000000000002;45858451;1021115
193;4294977.0410000002;23.59154222115458;1300;3.6139999999999999;0.153;1.4419999999999999;0.13800000000000001;40870160;511675
194;4294977.091;22.276738195037552;1300;3.6030000000000002;0.153;1.4419999999999999;0.13700000000000001;38090962;493130
195;4294977.1409999998;23.788118221940035;1300;3.6030000000000002;0.153;1.4419999999999999;0.14300000000000002;40671196;497993
196;4294977.1919999998;33.343592653751983;1300;3.6030000000000002;0.153;1.4419999999999999;0.14800000000000002;51531080;520213
197;4294977.2419999996;24.625941706140523;1300;3.6030000000000002;0.153;1.4419999999999999;0.14099999999999999;42289701;522815
198;4294977.2920000004;22.132424193214;1300;3.6030000000000002;0.153;1.4419999999999999;0.14400000000000002;37712260;510632
199;4294977.3420000002;22.49606937107842;1300;3.6030000000000002;0.153;1.4419999999999999;0.13900000000000004;38206988;496015
200;4294977.3930000002;29.187095834796537;1300;3.6030000000000002;0.153;1.4419999999999999;0.14200000000000002;47489277;515670
201;4294977.443;32.423919165163511;1300;3.6030000000000002;0.153;1.4419999999999999;0.20500000000000002;75636981;495187
202;4294977.4929999998;35.303106826798455;1300;3.6607500000000002;0.153;1.4419999999999999;0.067000000000000004;28152921;467604
203;4294977.5429999996;34.639413118303018;1300;3.6800000000000002;0.153;1.4419999999999999;0.13400000000000001;51523040;486198
204;4294977.5939999996;34.356356739730529;1300;3.6800000000000002;0.153;1.4419999999999999;0.14100000000000001;54232017;491571
205;4294977.6440000003;34.742387606997873;1300;3.6607500000000002;0.153;1.4419999999999999;0.13499999999999998;52861694;463658
206;4294977.6940000001;23.801469740383595;1300;3.6030000000000002;0.153;1.4419999999999999;0.14000000000000001;39802141;497700
207;4294977.7439999999;23.377708366752664;1300;3.6030000000000002;0.153;1.4325000000000001;0.13800000000000001;39260710;495716
208;4294977.7949999999;22.537914643204555;1300;3.6030000000000002;0.153;1.423;0.13800000000000001;38092635;495396
209;4294977.8449999997;26.32949376179241;1300;3.6030000000000002;0.153;1.423;0.14299999999999999;43746579;481917
210;4294977.8949999996;33.318713006730675;1300;3.6030000000000002;0.153;1.4253750000000001;0.14300000000000002;54078921;526974
211;4294977.9450000003;32.831973301010265;1300;3.6030000000000002;0.153;1.431142857142857;0.13600000000000004;50068084;482208
212;4294977.9960000003;22.498690770543821;1300;3.6030000000000002;0.153;1.4284285714285714;0.15500000000000003;42023864;1007905
213;4294978.0460000001;22.307241774736262;1300;3.6030000000000002;0.153;1.4419999999999999;0.14000000000000001;38208524;507811
214;4294978.0959999999;29.920548710775506;1300;3.6030000000000002;0.153;1.4419999999999999;0.13800000000000001;48556159;504715
215;4294978.1459999997;29.903049177956582;1300;3.6030000000000002;0.153;1.4419999999999999;0.14500000000000002;47932897;487781
216;4294978.1969999997;23.05328420988446;1300;3.6030000000000002;0.153;1.4419999999999999;0.14300000000000002;39670476;521919
217;4294978.2470000004;34.055121149482488;1300;3.6030000000000002;0.153;1.4419999999999999;0.13800000000000001;52552455;499645
218;4294978.2970000003;33.146085665538621;1300;3.6030000000000002;0.153;1.4419999999999999;0.13600000000000001;52247348;475298
219;4294978.3480000002;24.535714859687506;1300;3.5946250000000002;0.153;1.4419999999999999;0.14500000000000002;41189892;495904
220;4294978.398;23.885686304834486;1300;3.5274285714285716;0.153;1.4528571428571428;0.14599999999999999;39843930;493712
221;4294978.4479999999;21.309650139923811;1300;3.5259999999999998;0.153;1.4515;0.17799999999999999;46819302;504724
222;4294978.4979999997;25.339300572981838;1300;3.5361250000000002;0.153;1.44675;0.095000000000000001;30425627;488625
223;4294978.5489999996;34.62356266358627;1300;3.5499999999999998;0.153;1.4419999999999999;0.13700000000000001;52905583;490575
224;4294978.5990000004;24.363384280711987;1300;3.5751249999999999;0.153;1.4419999999999999;0.13699999999999998;41032028;512999
225;4294978.6490000002;22.597147470902406;1300;3.54725;0.153;1.4419999999999999;0.13900000000000001;37909441;474154
226;4294978.699;22.252334310265212;1300;3.528;0.153;1.4419999999999999;0.14600000000000002;37744650;495457
227;4294978.75;26.211629206437898;1300;3.5852499999999998;0.153;1.4419999999999999;0.20100000000000001;61958569;486628
228;4294978.7999999998;45.456328487131088;1300;3.6030000000000002;0.153;1.4419999999999999;0.075999999999999998;37232376;469684
229;4294978.8499999996;35.492447394078717;1300;3.631875;0.153;1.4419999999999999;0.14000000000000001;55011354;469911
230;4294978.9000000004;34.881580823107576;1300;3.6800000000000002;0.153;1.4396249999999999;0.13800000000000001;53349591;458154
231;4294978.9510000004;35.270107999569184;1300;3.6800000000000002;0.153;1.423;0.15200000000000002;55435392;490162
232;4294979.0010000002;29.715911925508589;1300;3.6800000000000002;0.153;1.4325000000000001;0.17900000000000005;63304308;999279
233;4294979.051;40.092470166638044;1300;3.6800000000000002;0.153;1.4419999999999999;0.11299999999999999;49729928;502242
234;4294979.1009999998;35.056942934012895;1300;3.6800000000000002;0.153;1.4419999999999999;0.13700000000000004;53732268;478349
235;4294979.1519999998;23.797377551924466;1300;3.6800000000000002;0.153;1.4419999999999999;0.14499999999999999;40019705;499676
236;4294979.2019999996;21.727194984381864;1300;3.6800000000000002;0.153;1.4419999999999999;0.13400000000000001;36451481;489741
237;4294979.2520000003;28.741407922324079;1300;3.6800000000000002;0.153;1.4348749999999999;0.14200000000000002;46741744;496593
238;4294979.3030000003;30.999026097214806;1300;3.6800000000000002;0.153;1.4257142857142857;0.13900000000000001;49513212;486727
